user_id,steamid,profilestate,personaname,avatarfull,personastate,realname,primaryclanid,timecreated,loccountrycode,locstatecode
User19,76561198142702580,1.0,Nobi Artwork Designer,https://avatars.steamstatic.com/fa22dfdbf9170c2c4af12394c75bc17568c775a3_full.jpg,0.0,ᴄᴏᴍᴍᴇɴᴛ ʙᴇғᴏʀᴇ ᴀᴅᴅιɴɢ,1.0358279146473398e+17,1404035486.0,JP,40
User20,76561198150471371,1.0,bronzeeeeeee,https://avatars.steamstatic.com/322c5364bce3bdea7891ecc1660d5e33a8c57e87_full.jpg,0.0,,,,,
User21,76561198150960096,1.0,LinhDiemXa,https://avatars.steamstatic.com/ecab810932ea0b1f8abb700643d18b32e1aa072f_full.jpg,0.0,,1.035827914705244e+17,1408600144.0,VN,51
User22,76561198152856283,1.0,CrisDevilGamer,https://avatars.steamstatic.com/4d53b15b9a151631f6058a073eb7828f77031f14_full.jpg,0.0,,,,,
User23,76561198153323364,1.0,13abyKnight,https://avatars.steamstatic.com/723a19468551044bdc14260d1f13ffad0179e754_full.jpg,0.0,arrc,1.035827914295214e+17,1409970064.0,PH,
User24,76561198161230159,1.0,rhymastic,https://avatars.steamstatic.com/2a00484a4b9b6fce946d3abb84595cd407ae54e2_full.jpg,0.0,Vu Duc Thien,1.035827914295214e+17,1414775642.0,VN,
User25,76561198176587449,1.0,Dangphethuoc,https://avatars.steamstatic.com/01c9bd8925a7bb890e7b435ccf67518536899d12_full.jpg,0.0,☞⊙ ๖ۣۜTien ⊙☜,1.0358279143509067e+17,1422623173.0,US,NC
User26,76561198180898487,1.0,Billionaire,https://avatars.steamstatic.com/2c199e8be4dd1eca0f2e2def64ddcc93bdf9682a_full.jpg,0.0,ViruSs,1.0358279143426293e+17,1424544344.0,,
User27,76561198198652406,1.0,KayelSeven,https://avatars.steamstatic.com/cf65ef552afa07d7d5b9e48fbd8944f075b643ef_full.jpg,0.0,,1.035827914295214e+17,1432870710.0,,
User28,76561198204667263,1.0,DORAEMON STORE,https://avatars.steamstatic.com/bcaccd863d8e0853388ad661e5cdb42f13967562_full.jpg,3.0,Nguyen Khang,1.0358279146473048e+17,1435673844.0,VN,
User29,76561198219260845,1.0,MixiNguyen,https://avatars.steamstatic.com/e5414a0597768d4995569e7fd2f80ef490c94665_full.jpg,0.0,,1.035827914295214e+17,1442824128.0,,
User30,76561198221392168,1.0,Sof13,https://avatars.steamstatic.com/6e1efdc7f90a0d498a30b613777d057fa61ad05f_full.jpg,0.0,tabi,1.035827914295214e+17,1427950811.0,SG,
User31,76561198225552700,1.0,devzxJEE,https://avatars.steamstatic.com/ed225c92f816cfaf5c91edb89c8cd0ce8d6bea23_full.jpg,0.0,dev motherfxcking nguyen,1.0358279146473398e+17,1429939943.0,FR,
User32,76561198236428718,1.0,FAT,https://avatars.steamstatic.com/cf8b19f98b0fcaaf287684442c353577869b0b50_full.jpg,0.0,,1.0358279146473398e+17,1435487275.0,VN,51
User33,76561198304114917,1.0,Dank666,https://avatars.steamstatic.com/0e3d80d5a0dd87a985db808267060fd13e19b414_full.jpg,0.0,Duc Anh,1.035827914295214e+17,1463214476.0,VN,51
User34,76561198306530488,1.0,Linh Điếc,https://avatars.steamstatic.com/9b21c49bb7e37cf2e176ff0c5a7d85d2acaab6a3_full.jpg,0.0,Tuấn Linh,1.0358279143572253e+17,1464271993.0,VN,51
User35,76561198309386073,1.0,,https://avatars.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb_full.jpg,0.0,,1.035827914295214e+17,1465497821.0,,
User36,76561198321761802,1.0,Not Koolz,https://avatars.steamstatic.com/0483dd03e9c9cdfae3af052f45d6f4f29f3957f2_full.jpg,0.0,,1.0358279143098082e+17,1470000891.0,JP,40
User37,76561198331380646,1.0,NgogThanc07,https://avatars.steamstatic.com/af005d18ad6f8fa6086358f269b5a235dc3d83ee_full.jpg,0.0,,1.035827914295214e+17,1473935719.0,VN,
User38,76561198336359964,1.0,Xì Trum,https://avatars.steamstatic.com/13d5b180f49308e8868085342b260d99b08a0c34_full.jpg,0.0,,1.035827914295214e+17,1475845043.0,VN,
User39,76561198358954441,1.0,MT,https://avatars.steamstatic.com/0f13110227b753cafdfb5a693fdaf2211a434e35_full.jpg,0.0,❤️Gia Hân - Gia Bảo❤️,1.0358279145510994e+17,1484406120.0,VN,64
User40,76561198381302196,1.0,ocvodit,https://avatars.steamstatic.com/36957a360aa06e19eb758ef142045e4069585e10_full.jpg,0.0,,1.035827914295214e+17,1492355758.0,VN,
User41,76561198388443220,1.0,bmz,https://avatars.steamstatic.com/a353f05028023cbb2080785202ab0c28802c1975_full.jpg,0.0,ngoc nguyen,1.035827914295214e+17,1494259756.0,,
User42,76561198390055875,1.0,TrungViolin,https://avatars.steamstatic.com/16caa75b81e52118e043640358929322e6b4dd02_full.jpg,0.0,Nguyễn Đức Trung,1.035827914295214e+17,1495093063.0,VN,51
User43,76561198391391519,1.0,Vodka Quang,https://avatars.steamstatic.com/820ab7e053aec1086319141391454b3e5241d258_full.jpg,0.0,Đỗ Thế Quang,1.035827914295214e+17,1495976484.0,VN,51
User44,76561198391879337,1.0,LMD,https://avatars.steamstatic.com/4a0c48800b2dfd94e7d1fcb0b81657f394d02912_full.jpg,0.0,,1.035827914295214e+17,1495343589.0,,
User45,76561198392316172,1.0,AsinnT,https://avatars.steamstatic.com/8efcc637a4397068cde03aee51df5180ac2c97cf_full.jpg,0.0,,1.0358279145625187e+17,1496334042.0,,
User46,76561198392950473,1.0,kakasheesh,https://avatars.steamstatic.com/211a391aa83cd49e8326e3de60ec05fbc2a0448a_full.jpg,0.0,,1.035827914295214e+17,1496153390.0,,
User47,76561198394542194,1.0,Alicia,https://avatars.steamstatic.com/e4353f9b1942d72826ec0bf6d8a9a2628ee7f3d5_full.jpg,0.0,,,,,
User48,76561198397888013,1.0,dQHuy,https://avatars.steamstatic.com/d431439226120ded41b0379c4ab9af149cd59552_full.jpg,1.0,,1.035827914295214e+17,1497671408.0,,
User49,76561198405629043,1.0,Toi Day,https://avatars.steamstatic.com/cc6a7fb2968d9afacf021ac03ff8a9c6d27a415a_full.jpg,0.0,,1.035827914295214e+17,1500353028.0,,
User50,76561198405637440,1.0,Cap,https://avatars.steamstatic.com/0eee9443f82a334e457469791a075c00e2dfeddf_full.jpg,0.0,,1.035827914295214e+17,1500350711.0,,
User51,76561198406797288,1.0,KaiT,https://avatars.steamstatic.com/18cf9e93edbe79213f24fd277a0c8fc05e9ec68f_full.jpg,0.0,,1.0358279146473398e+17,1500863265.0,,
User52,76561198408557351,1.0,COOK NguyenVu,https://avatars.steamstatic.com/9efa1213c86eb29319b11ca7d91aa571d3493692_full.jpg,0.0,Nguyễn Hoàng Vũ,1.0358279143562312e+17,1500882878.0,VN,51
User53,76561198417740114,1.0,Manh van me,https://avatars.steamstatic.com/7f8599ecb5b0b6e3d4734fd60bca0cfb8536318e_full.jpg,0.0,ManhQuang,1.0358279146473398e+17,1504257671.0,VN,51
User54,76561198419617145,1.0,Thầy Giáo Ba,https://avatars.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb_full.jpg,3.0,baroibeo,1.035827914295214e+17,1504515950.0,VN,52
User55,76561198431119658,1.0,SONBEAT,https://avatars.steamstatic.com/6006a34001af7cb60ca173a0ec7603effc7dd018_full.jpg,0.0,Bui Son,1.035827914295214e+17,1507462266.0,VN,51
User56,76561198451268425,1.0,PewPew,https://avatars.steamstatic.com/809fecde0245d97219c4fe8d72634f2330af4409_full.jpg,0.0,,1.035827914295214e+17,1512458265.0,,
User57,76561198802682964,1.0,Hìen de Hors,https://avatars.steamstatic.com/fd62a757a65e54b44f9358083edeb6e468e778ae_full.jpg,1.0,D e a d i n s i d e🖤🍗,1.0358279146777955e+17,1515069343.0,VN,
User58,76561198831176799,1.0,Qbum,https://avatars.steamstatic.com/5cc45369e516e86eabab554edf82090a4c68a9f1_full.jpg,0.0,Tran Quynh,1.035827914295214e+17,1524237955.0,VN,51
User59,76561198831254639,1.0,TrungViolin,https://avatars.steamstatic.com/16caa75b81e52118e043640358929322e6b4dd02_full.jpg,0.0,Nguyễn Đức Trung,1.035827914295214e+17,1524199658.0,VN,51
User60,76561198833987531,1.0,Lữ Trố,https://avatars.steamstatic.com/8293e34ae780f4d7a8c3e56b8aaf35bd8a98a8ee_full.jpg,0.0,Nguyen Tu,1.035827914295214e+17,1525309422.0,VN,
User61,76561198834807474,1.0,Pïñö,https://avatars.steamstatic.com/0a4064cc75c5be0ce227c07f3438d042aaa4c843_full.jpg,0.0,Thầy Oníp ♪,1.035827914295214e+17,1525858553.0,VN,51
User62,76561198838628499,1.0,Boiz,https://avatars.steamstatic.com/66493cb8acd95dff86b30be8b19202ac5952251d_full.jpg,0.0,,1.0358279146473398e+17,1527700098.0,VN,05
User63,76561198839491403,1.0,Bảo Phạm Grenades,https://avatars.steamstatic.com/e989c3cf05a8a5cdda8113bcf2306c23560429b9_full.jpg,0.0,,1.035827914295214e+17,1528159100.0,,
User64,76561198840702166,1.0,Dat,https://avatars.steamstatic.com/321c66e8d1a48796626839bacf693ebb45aee891_full.jpg,0.0,,,,,
User65,76561198851587040,1.0,SoRybaybi,https://avatars.steamstatic.com/b2aa6d76406ad464320179c6376bac3c89dfb568_full.jpg,0.0,,1.035827914295214e+17,1533541320.0,VN,51
User66,76561198862545044,1.0,Jikey,https://avatars.steamstatic.com/6592d1c885f5c309867f17beb269b2e694b92b65_full.jpg,0.0,,1.0358279146473398e+17,1538087185.0,KR,
User67,76561198871525689,1.0,Quả Quả Ǘ,https://avatars.steamstatic.com/836f3f8105912bd69d3c34ca5c9d4d4c4073e0fd_full.jpg,0.0,,1.035827914295214e+17,1542820659.0,VN,
User68,76561198876457988,1.0,Runaan Fall asleep,https://avatars.steamstatic.com/f5292cec54f9c2533201d8ec6bb2f0850ac90bf7_full.jpg,0.0,I am really,1.035827914634796e+17,1544674511.0,HU,
User69,76561198949183812,1.0,Yurireko,https://avatars.steamstatic.com/fa2992d0b2f9253f15b13b5fa81982544f8736fd_full.jpg,0.0,Nguyen Phuong Thao,1.035827914295214e+17,1554217097.0,VN,51
User70,76561198955551425,1.0,ms LMAO,https://avatars.steamstatic.com/363d076501fe45310bdc37d434d2738e3ed26d21_full.jpg,0.0,,,,,
User71,76561198956485645,1.0,Minh Mic Rè,https://avatars.steamstatic.com/5a5298e7acd99a5f1d5ea40f3b314d105a2d6439_full.jpg,0.0,,1.035827914554048e+17,1555523597.0,VN,
User72,76561198995819114,1.0,huhu,https://avatars.steamstatic.com/5e971a031046c5e55f3bd41225f26108d31b9a69_full.jpg,0.0,,,,,
User73,76561198995974697,1.0,vhsosad,https://avatars.steamstatic.com/3e7fa82d331c950cc2dffca68c4e0f723849cff0_full.jpg,0.0,,1.0358279143091133e+17,1570773734.0,VN,
User74,76561199015041109,1.0,Thúy Liễu,https://avatars.steamstatic.com/0f1cbe47c2f9559674ea85646514b6cfdfdd7bb7_full.jpg,0.0,Nguyen Hoang Nhat Mai,1.035827914295214e+17,1577763812.0,VN,52
User75,76561199028101367,1.0,Ad Breaks,https://avatars.steamstatic.com/770b16aaaec99d4de451cdda6a6dd1c13c7942a0_full.jpg,0.0,,1.0358279146473398e+17,1582145998.0,,
User76,76561199076154807,1.0,yDnaC,https://avatars.steamstatic.com/f992c001483750e84c7d761d21ce8901f885e53e_full.jpg,0.0,,1.0358279146320214e+17,1595471113.0,,
User77,76561199100616988,1.0,,https://avatars.steamstatic.com/0d5b38c54efe790e05842781507d3fa570887dc6_full.jpg,0.0,,,,,
User78,76561199118336071,1.0,,https://avatars.steamstatic.com/b7fbf78e6d2abb73de19ff818cf221d1264cca7f_full.jpg,0.0,,,,,
User79,76561199171912145,1.0,dug,https://avatars.steamstatic.com/e972208edb13c2c64bee6519b13d05e1ea0cea7d_full.jpg,0.0,,1.035827914295214e+17,1621428544.0,,
User80,76561199184437227,1.0,Trust Me,https://avatars.steamstatic.com/aa3e3278ec864fab8a2451cc54f787e7bde06345_full.jpg,0.0,,1.035827914295214e+17,1624805068.0,,
User81,76561199188287049,1.0,Chinct,https://avatars.steamstatic.com/85b044c8437ec4c04df91b9da7f125dd28a066db_full.jpg,0.0,Trinh,1.035827914295214e+17,1625914866.0,,
User82,76561199190359229,1.0,ADAM,https://avatars.steamstatic.com/cb7a836ae22d7158bd9495e1a33cd99aa44ed5e4_full.jpg,1.0,,1.035827914295214e+17,1626474172.0,,
User83,76561199213920939,1.0,76561199213920939,https://avatars.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb_full.jpg,0.0,,1.035827914295214e+17,1633864703.0,GB,
User84,76561199247468756,1.0,obsession,https://avatars.steamstatic.com/95dc22f63157a231ef2c78ecd3ad0a3b279e13ec_full.jpg,0.0,,1.0358279147463594e+17,1645975112.0,,
User85,76561199388119642,1.0,qwerty,https://avatars.steamstatic.com/26d67011d8f7fa7f8febd234b6cf2b82bf3fec43_full.jpg,0.0,,1.035827914295214e+17,1662039911.0,,
User86,76561199441408763,1.0,Gigi,https://avatars.steamstatic.com/efdc89ea7d6cc82c07461d22863a410e120f6803_full.jpg,0.0,,1.035827914295214e+17,1670229566.0,,
User87,76561199522720094,1.0,cô tấm chơi đồ,https://avatars.steamstatic.com/05ed94028a362035930f98a4c19e0594693d9ab1_full.jpg,0.0,,1.035827914295214e+17,1688270830.0,,
User88,76561199536612156,1.0,Dinomoi,https://avatars.steamstatic.com/7cffb9798888955bfed0540b873ca02b8482ca1e_full.jpg,0.0,,1.035827914295214e+17,1691391394.0,,
User89,76561197963339601,1.0,TBH Calidus,https://avatars.steamstatic.com/83d2ab083eb76aebed718fd01921fbe2af2b7e35_full.jpg,0.0,,1.0358279143437328e+17,1071272569.0,GB,43
User90,76561197965482596,1.0,,https://avatars.steamstatic.com/5d6f8b55a73f1814b8f475315a209597e747f545_full.jpg,0.0,,,,,
User91,76561197967075762,1.0,Lobes,https://avatars.steamstatic.com/35ac8c9d3910f8e5fc04b51dfc4acb818915fbb0_full.jpg,0.0,Shaun,1.0358279143726155e+17,1087665148.0,GB,E4
User92,76561197968710838,1.0,LostShadowX,https://avatars.steamstatic.com/525c9c5624107fd1d5d013ab8188945a80c01db3_full.jpg,0.0,,1.035827914295214e+17,1094351447.0,,
User93,76561197969494473,1.0,SoX,https://avatars.steamstatic.com/75e8af332b26fa5cd466ddaf080d69825dcaea28_full.jpg,0.0,,1.035827914295249e+17,1097486764.0,,
User94,76561197970937799,1.0,TheBigLebowski,https://avatars.steamstatic.com/09ae2af11515a4f57fc028f1662aba106c406ab3_full.jpg,0.0,,1.035827914295682e+17,1101033348.0,MT,
User95,76561197971623578,1.0,DarkGunn,https://avatars.steamstatic.com/193c87ca88cd99db5d4e1635634d2d32e0c2d923_full.jpg,0.0,,1.035827914295214e+17,1102549025.0,GB,
User96,76561197977234598,1.0,MisterTea,https://avatars.steamstatic.com/77e6640c1f27b56c8cb9e7ba2143764fd3b4d9cd_full.jpg,0.0,,,,,
User97,76561197990680998,1.0,Cycloneous,https://avatars.steamstatic.com/60eaef00c12f2f8a61afc3e2d1cf946f13d1d244_full.jpg,0.0,,,,,
User98,76561197991614594,1.0,Forno,https://avatars.steamstatic.com/4b6cd6d2e672ace2f3ef26e42110bf13455514e6_full.jpg,0.0,,1.035827914295214e+17,1185949963.0,,
User99,76561197999800507,1.0,Bao Đại Hiệp,https://avatars.steamstatic.com/324ba8f68b5a5604ce8410ebc2c2a67083d48d5b_full.jpg,0.0,,1.035827914295214e+17,1215677528.0,VN,52
User100,76561198000734967,1.0,Gurgle,https://avatars.steamstatic.com/e0345d95a99a0280d31aaec05676eaad7a125d2c_full.jpg,0.0,Gurgle Firewater,1.0358279146108581e+17,1219595445.0,FI,08
User101,76561198003519813,1.0,TBH Teyo,https://avatars.steamstatic.com/502c1d1cb52df565db8a616347234215520081c0_full.jpg,0.0,,1.0358279143437328e+17,1228219828.0,GB,43
User102,76561198005710081,1.0,Fluxx,https://avatars.steamstatic.com/5a1ed73b5f2070e053c628c0e4aaf0c24e27f3b7_full.jpg,4.0,Willem de Smit,1.0358279143437328e+17,1233330240.0,,
User103,76561198005994538,1.0,Tom Tom,https://avatars.steamstatic.com/62c6abbcceb32ef4dc3f6356b9fea2c90182385e_full.jpg,0.0,Ɑ͞ ̶͞ ̶͞ ̶͞ ̶͞ ﻝ,1.035827914670281e+17,1233903949.0,,
User104,76561198006395177,1.0,andril,https://avatars.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb_full.jpg,0.0,,1.035827914295249e+17,1234815394.0,,
User105,76561198011010635,1.0,1That7Guy4Kai,https://avatars.steamstatic.com/4290f7c16da72a80387c7d44a72125a00ef2803e_full.jpg,0.0,Kyle,1.0358279143489954e+17,1245252497.0,GB,N4
User106,76561198014620373,1.0,play together,https://avatars.steamstatic.com/c0ba8be773553e9809b0e808375a8f3eadfbab46_full.jpg,0.0,pikaaaa,1.035827914705244e+17,1255894989.0,KR,
User107,76561198018912424,1.0,Tình Tang,https://avatars.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb_full.jpg,0.0,,,,,
User108,76561198021238616,1.0,QX,https://avatars.steamstatic.com/e2c3601ab952c6979fde2c0c54b4d2731ce6197b_full.jpg,0.0,,1.035827914295214e+17,1266236357.0,,
User109,76561198025073869,1.0,neekpee,https://avatars.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb_full.jpg,0.0,Nick,1.035827914295214e+17,1273748733.0,,
User110,76561198026584898,1.0,xNdYCatharsys,https://avatars.steamstatic.com/1edd30b69b7f71dd03326f32d614c59a20dd02e7_full.jpg,0.0,Wai Yew,1.035827914296966e+17,1276440018.0,SG,
User111,76561198028855325,1.0,Maru,https://avatars.steamstatic.com/5635687571691ef8eb46dbd1733c12ca55bf83fa_full.jpg,0.0,Huỳnh Quốc Sự,1.0358279143505298e+17,1281576327.0,VN,
User112,76561198029742168,1.0,Loading,https://avatars.steamstatic.com/b8116e951354defd552ebbc5f78c0b54ec7e409b_full.jpg,3.0,,1.035827914295214e+17,1283057865.0,VN,52
User113,76561198032168456,1.0,TienSinh,https://avatars.steamstatic.com/9ffc22e678d317241ef584cbd41673511b32a3be_full.jpg,0.0,,,,,
User114,76561198035082750,1.0,Tex,https://avatars.steamstatic.com/1ca8f5ca381726435edbbf6d2b3b6810e9042ca9_full.jpg,0.0,,,,,
User115,76561198036220404,1.0,MatriX,https://avatars.steamstatic.com/48b7dd4a46bb7fa11ad9f35fcb9a6e9a581b387b_full.jpg,0.0,,1.035827914295214e+17,1293943345.0,VN,
User116,76561198038253576,1.0,Sunnyzpham,https://avatars.steamstatic.com/d34f5117c09bcd8f72608051b24639fb441ecb9b_full.jpg,0.0,Nhut,1.035827914295214e+17,1297832320.0,VN,52
User117,76561198039394946,1.0,Dave342,https://avatars.steamstatic.com/fbcd6e915883e0261f7723d8a17ee5bba49d4817_full.jpg,0.0,,1.0358279143604456e+17,1300173211.0,,
User118,76561198039424307,1.0,SenseiHamChoi,https://avatars.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb_full.jpg,1.0,,1.035827914351877e+17,1300298267.0,,
User119,76561198041452267,1.0,DeadSilence,https://avatars.steamstatic.com/50dc29adcf2a6f1a4f886f06d815e9eec7043826_full.jpg,0.0,Quan Tran,1.0358279144098611e+17,1304508597.0,VN,52
User120,76561198044440121,1.0,ryu00,https://avatars.steamstatic.com/8a8e9e3b52d35339930006acdbc397405a49256f_full.jpg,0.0,,,,,
User121,76561198045173646,1.0,Violet,https://avatars.steamstatic.com/7f42bd0a4d453f81b8af27e08178c974c98d52a5_full.jpg,0.0,is ded,1.035827914295214e+17,1310395832.0,,
User122,76561198046986405,1.0,TwentyPastFour,https://avatars.steamstatic.com/3fdcb96a070922ca0a6b9abae4ae97b1472b2ee8_full.jpg,0.0,,1.03582791433507e+17,1313520355.0,HK,
User123,76561198051329819,1.0,phonzy,https://avatars.steamstatic.com/70a66779c9500095fe738fe9e20b82f93a83d90f_full.jpg,0.0,Cheam Tat Deng,1.035827914314064e+17,1319814936.0,,
User124,76561198053133824,1.0,ancancare,https://avatars.steamstatic.com/c2e704f0023f5d6f98cc90dc7f02d82a54045e1b_full.jpg,0.0,Ân Cơm Nồi,1.035827914295214e+17,1321961466.0,CA,ON
User125,"76561198053381402,3.0,1.0,NobitaZ,,https://steamcommunity.com/id/nobitaz/,https://avatars.steamstatic.com/1129edd93b02f64b2419f82501b14992b85da597_full.jpg,0.0,""Chym :"""">"",103582791438269001,1322287707.0,0.0,,,,,,,,,",,,,,,,,,
User126,76561198054588843,1.0,Set,https://avatars.steamstatic.com/206c3cfc3653a7c2e8ccfae9551873efa6abd9c2_full.jpg,0.0,,1.035827914295214e+17,1324094469.0,VA,
User127,76561198057140066,1.0,look left look right,https://avatars.steamstatic.com/8a5fbc7cc42b7d3f7bacdbf56ecd810fb2605039_full.jpg,0.0,,1.0358279146634854e+17,1326648425.0,,
User128,76561198057779482,1.0,penge,https://avatars.steamstatic.com/6918bebf5132eb3fdd5b950910f07a80e584ef60_full.jpg,0.0,illness,1.0358279147350675e+17,1327678804.0,TH,
User129,76561198058547728,1.0,CARRY,https://avatars.steamstatic.com/92e88b707de8cee35407a85fe8c3d2af73e775ad_full.jpg,0.0,,1.035827914295214e+17,1328876013.0,KP,
User130,76561198060311991,1.0,Kenny kennyS Schrub,https://avatars.steamstatic.com/0e6ae0f36923290839899f1bccfc4c814360be36_full.jpg,0.0,Mai Lê Khanh,1.0358279143379714e+17,1331736502.0,VN,52
User131,76561198061068087,1.0,Urf,https://avatars.steamstatic.com/2e7c10b8835a128a54821771cacb9ad8f9c0a86b_full.jpg,0.0,May,1.035827914295214e+17,1333006678.0,VN,62
User132,76561198061330844,1.0,Tui la Le Thien Ha,https://avatars.steamstatic.com/a94683c25cc4b9bc73dc8cf220b0f31f482cc501_full.jpg,0.0,,1.0358279143762683e+17,1333362499.0,,
User133,76561198061377670,1.0,ACM,https://avatars.steamstatic.com/d534ce67ea17b378dd7f03bd7eb2558fd42bb710_full.jpg,0.0,Milan Huynh!,1.0358279146334338e+17,1333454474.0,VN,52
User134,76561198061844180,1.0,Đoàn Hải,https://avatars.steamstatic.com/5d2cd6203f5103220bf1b214661c921d122184d8_full.jpg,0.0,,1.0358279143301683e+17,1334151092.0,TC,
User135,76561198061857183,1.0,Definitely Not Yami,https://avatars.steamstatic.com/e3438fd39445d287a2de9bbd9bd658d2ccebf811_full.jpg,0.0,Lê Hoàng Tuấn,1.0358279143505298e+17,1334291669.0,VN,52
User136,76561198062590742,1.0,SnapeVN,https://avatars.steamstatic.com/933860e5e7817b0fcb301f52c49fe266328fec3d_full.jpg,0.0,,,,,
User137,76561198064396798,1.0,Graveto,https://avatars.steamstatic.com/a8c5d92192f114f5ed05a03a86e53facc7d22a27_full.jpg,0.0,kautsar mirsa,1.0358279145934813e+17,1338213597.0,,
User138,76561198065129593,1.0,PMV,https://avatars.steamstatic.com/148ff422f2245ab66abfeabf3f7506861d6b703b_full.jpg,0.0,,1.035827914344007e+17,1339393148.0,,
User139,76561198066641092,1.0,ManifesT,https://avatars.steamstatic.com/e2aaa01fcfc5de8aac4a9f50f00a24446b7ac710_full.jpg,0.0,,1.035827914360889e+17,1341558283.0,JP,47
User140,76561198067340622,1.0,DaiTaBopChym1,https://avatars.steamstatic.com/07c374a3cb98b92f404a95a6197bb4deb25a0b54_full.jpg,0.0,,1.0358279143505298e+17,1342426075.0,,
User141,76561198073807902,1.0,Ami,https://avatars.steamstatic.com/0dfcaa921a182e66451473aa162edb70b6b65d0e_full.jpg,0.0,Bad Boiz not Good Boiz,1.0358279143837534e+17,1350566192.0,VN,
User142,76561198074257144,1.0,DVN,https://avatars.steamstatic.com/cc14d7eec7fbcdff1b0079b3796c5510f90bdf9b_full.jpg,0.0,Duy Phạm,1.035827914343792e+17,1351164658.0,VN,56
User143,76561198074371850,1.0,GabiOppa,https://avatars.steamstatic.com/2881b747ee2f98968dd8a5e8f8c9d44610c79f5f_full.jpg,0.0,,1.035827914360788e+17,1351300458.0,PH,05
User144,76561198074495352,1.0,Dezzaster,https://avatars.steamstatic.com/90281bcb08a9d28ef4c343c5f6b8b75f093e4a9b_full.jpg,0.0,,1.035827914295214e+17,1351422750.0,VN,
User145,76561198074590773,1.0,Kuro,https://avatars.steamstatic.com/07e279db094638de9ee4cf6734433dbc5192825c_full.jpg,0.0,Đức Nguyễn,1.035827914295214e+17,1351565264.0,VN,
User146,76561198075177841,1.0,Panda Po,https://avatars.steamstatic.com/f4f2fc58620a769dfcc51defda89ed5cb8fa7d75_full.jpg,0.0,,1.0358279143419544e+17,1352215476.0,VN,51
User147,76561198075584028,1.0,Plastic Lover,https://avatars.steamstatic.com/d72c8ef0f183faf564b9407572d51751794acd15_full.jpg,0.0,benjamin,1.0358279143226845e+17,1352634881.0,,
User148,76561198076265591,1.0,th8ng,https://avatars.steamstatic.com/f3733149b934a9f0d5d4100f03ce58ae3ade754b_full.jpg,0.0,,1.0358279145487526e+17,1353493684.0,US,CA
User149,76561198077196604,1.0,Gb,https://avatars.steamstatic.com/a466f86a8d75736eb50736735c2da2e89e3eae6b_full.jpg,0.0,,1.0358279143377549e+17,1354269011.0,VN,
User150,76561198077285203,1.0,Aladin,https://avatars.steamstatic.com/57912c5eddcdaa563a318573f0c4001523305e35_full.jpg,4.0,,1.0358279143490587e+17,1354353628.0,,
User151,76561198077291961,1.0,HuyK,https://avatars.steamstatic.com/cd6cc71180cbd4685fb9d03ba1915fd16e7f9334_full.jpg,0.0,KianEgan07,1.0358279143718531e+17,1354366537.0,VN,
User152,76561198080728032,1.0,IKurokamiI,https://avatars.steamstatic.com/ca799f6339c2a5875ac701b2e0c9042117a4771b_full.jpg,0.0,Kurokawa Soujiro,1.0358279144158578e+17,1357433971.0,VN,55
User153,76561198081433305,1.0,Muggsy RoadToSliver,https://avatars.steamstatic.com/da59d8c9b6593cc97f14d3a52104c032bbd3f773_full.jpg,0.0,abcdefgh,1.0358279143426293e+17,1358258268.0,VN,51
User154,76561198083350934,1.0,Lucgameviet,https://avatars.steamstatic.com/b270fd530b16c8fe287f0733895cb7b81471cde3_full.jpg,0.0,,1.0358279143421966e+17,1360226212.0,,
User155,76561198083415752,1.0,Im noob dont fvcking ask,https://avatars.steamstatic.com/f3f0d6887d6cd809f6c97c1c9a8a274e1d39f7c2_full.jpg,0.0,John McGareett,1.035827914295214e+17,1360312663.0,VN,51
User156,76561198084992990,1.0,fuongfreshfolk,https://avatars.steamstatic.com/2c7aaa4346bb2f2ea07312b1dfd5fbc43fd2e607_full.jpg,0.0,,1.035827914295214e+17,1361986128.0,VN,
User157,76561198085234543,1.0,Bwaka Rat,https://avatars.steamstatic.com/4a67409e8077f46176f6bffc33a647622a150543_full.jpg,0.0,,,,,
User158,76561198085488702,1.0,Npc009,https://avatars.steamstatic.com/75a34c9ed8e95021a8c60f7260bf8899bfc4d8ae_full.jpg,0.0,blancz,1.0358279143868202e+17,1362568678.0,ID,08
User159,76561198085586528,1.0,sooyaaa,https://avatars.steamstatic.com/751ee8bab0d59a5bbb8d6bd2677ef1b49e3c38d6_full.jpg,0.0,,1.0358279145538608e+17,1362572280.0,DE,16
User160,76561198085775220,1.0,Reality,https://avatars.steamstatic.com/3456d6b52acac39c0be8d3ea2ee25d1c2f8ae3e9_full.jpg,0.0,leduc,1.035827914342825e+17,1362738680.0,VN,51
User161,76561198086812777,1.0,EEEEEE,https://avatars.steamstatic.com/fdcee0ac9e067aa449102cfb02130fc2bdd060e7_full.jpg,0.0,,,,,
