source,target,weight
76561198090648880,76561198346512688,1.0
76561198077291968,76561198158889040,1.0
76561198129452784,76561198152589440,1.0
76561198191208320,76561198277652240,1.0
76561198078881344,76561198188042368,1.0
76561198254762896,76561198352291088,1.0
76561198032850192,76561198136351456,1.0
76561198005472352,76561198259045440,1.0
76561198065253696,76561198130553264,1.0
76561198201420640,76561198315294832,1.0
76561198076657424,76561199439483680,1.0
76561198078659280,76561198202386304,1.0
76561197995262352,76561198143671264,1.0
76561198077553984,76561198127354592,1.0
76561198125157248,76561198173423488,1.0
76561198252343168,76561198280182304,1.0
76561198081066464,76561198240094064,1.0
76561198198991360,76561198268348400,1.0
76561198250571328,76561198255824656,1.0
76561198106327680,76561198136090944,1.0
76561198061911360,76561198116685136,1.0
76561198030230112,76561198066980800,1.0
76561198041279712,76561198169961088,1.0
76561198110126224,76561198138281472,1.0
76561198237236848,76561198256794688,1.0
76561198099114240,76561198148786032,1.0
76561198037534576,76561198240788592,1.0
76561198085011808,76561198213730800,1.0
76561198104009408,76561198127339648,1.0
76561198033707824,76561198122667872,1.0
76561198077143824,76561198131135056,1.0
76561198002178704,76561198419185760,1.0
76561198085586528,76561199015041104,1.0
76561198064278176,76561198085405952,1.0
76561198167865472,76561198258606560,1.0
76561198142741312,76561198202826832,1.0
76561198024756768,76561198095577440,1.0
76561198094942512,76561198103707072,1.0
76561197989059776,76561198251703392,1.0
76561198042291776,76561198264061280,1.0
76561198077886336,76561198185160496,1.0
76561198019305440,76561198294300464,1.0
76561198054803936,76561198127644112,1.0
76561198315294832,76561199197982112,1.0
76561198123893344,76561198136674816,1.0
76561198077196608,76561198308617872,1.0
76561198006395184,76561198930826304,1.0
76561198077281440,76561198977770336,1.0
76561198048958512,76561198346202880,1.0
76561198105504976,76561198210330048,1.0
76561198084016608,76561198251703392,1.0
76561198042663536,76561198062054656,1.0
76561198062653680,76561198142546576,1.0
76561198275194736,76561198290906192,1.0
76561198048958512,76561198081066464,1.0
76561198067558048,76561198338144880,1.0
76561198012516160,76561198112384000,1.0
76561197990502240,76561198074495360,1.0
76561198149857424,76561198159445712,1.0
76561198096244480,76561198157196288,1.0
76561198096354240,76561198136741328,1.0
76561197986481536,76561198135718176,1.0
76561198299665200,76561198357013296,1.0
76561198142546576,76561198197030144,1.0
76561198157080672,76561198250571328,1.0
76561198105504976,76561198347397296,1.0
76561198050086064,76561198275947376,1.0
76561198030183056,76561198259640256,1.0
76561198165343776,76561198206161808,1.0
76561198072463680,76561198851587040,1.0
76561198139949936,76561198157492512,1.0
76561198280553808,76561198284961328,1.0
76561198156086032,76561198303781728,1.0
76561198139949936,76561198851587040,1.0
76561198100457776,76561199215293952,1.0
76561198142157040,76561198245354624,1.0
76561198061448688,76561198132659168,1.0
76561197977234592,76561198058747872,1.0
76561197972352848,76561198403301760,1.0
76561198049331152,76561198077886336,1.0
76561198002178704,76561198079207168,1.0
76561198123893344,76561198126390080,1.0
76561197977959376,76561198105521152,1.0
76561198237236848,76561198445964608,1.0
76561198015533584,76561198142441200,1.0
76561198167865472,76561198263003984,1.0
76561198072463680,76561198086921824,1.0
76561198043675200,76561198116543216,1.0
76561198201921248,76561198230819648,1.0
76561197964241680,76561198112384000,1.0
76561198151100112,76561198433726528,1.0
76561198038704256,76561198142546576,1.0
76561198091406304,76561198369534800,1.0
76561198017912144,76561198284961328,1.0
76561198297988768,76561198406096464,1.0
76561198044634640,76561198196418096,1.0
76561198141972896,76561198205888432,1.0
76561198089770880,76561198819814272,1.0
76561198066534432,76561198255139552,1.0
76561198242138176,76561198346202880,1.0
76561198047045808,76561198384212512,1.0
76561198060765936,76561198122667872,1.0
76561198274162432,76561198920359600,1.0
76561198238856304,76561199015041104,1.0
76561198086812784,76561198112155440,1.0
76561198190046752,76561198309019440,1.0
76561198082652768,76561198204968512,1.0
76561198014620368,76561198406152208,1.0
76561198066876320,76561198119939616,1.0
76561198117237840,76561198320470048,1.0
76561198042663536,76561198261190560,1.0
76561198035443424,76561198037085952,1.0
76561198064749328,76561198277347152,1.0
76561198075265008,76561198188619520,1.0
76561198157196288,76561198219690144,1.0
76561198115754240,76561198178188496,1.0
76561198276771872,76561198277426960,1.0
76561197994419072,76561198069222496,1.0
76561198046070624,76561198833987536,1.0
76561198246436576,76561198316594304,1.0
76561198114219712,76561198127646576,1.0
76561198085405952,76561198324023888,1.0
76561198012516160,76561198199854272,1.0
76561198112184784,76561198402569824,1.0
76561198127354592,76561198397888016,1.0
76561198050281888,76561198956485648,1.0
76561198021741552,76561198350768016,1.0
76561198114219712,76561198204143888,1.0
76561198142045504,76561198201231616,1.0
76561198064787328,76561198135035008,1.0
76561198176156736,76561198309866176,1.0
76561198075917104,76561198274953968,1.0
76561198201550320,76561198316594304,1.0
76561198076657424,76561198101787584,1.0
76561198091572480,76561198308617872,1.0
76561198257791712,76561198390372160,1.0
76561198067818384,76561198132659168,1.0
76561198090689216,76561198216382512,1.0
76561198130153712,76561198189387184,1.0
76561198161771632,76561198417740112,1.0
76561198046595808,76561198296322752,1.0
76561198099407568,76561198112384000,1.0
76561198080259728,76561198089465264,1.0
76561198132321056,76561198393371728,1.0
76561198030230112,76561198173042928,1.0
76561198131835472,76561198268417440,1.0
76561198076835776,76561198316333984,1.0
76561198093189376,76561199441408768,1.0
76561197975479984,76561198110966192,1.0
76561198223004656,76561198354310512,1.0
76561198050868112,76561198127737968,1.0
76561198069222496,76561198384212512,1.0
76561198071948544,76561198202386304,1.0
76561198151100112,76561198346202880,1.0
76561198086812784,76561198293668368,1.0
76561198245354624,76561198257791712,1.0
76561198143379792,76561198165194112,1.0
76561198071948544,76561198127339648,1.0
76561198081066464,76561198268417440,1.0
76561198064749328,76561198122830944,1.0
76561198130409536,76561199522720096,1.0
76561198048958512,76561198309427184,1.0
76561198236428720,76561198862592000,1.0
76561198167033136,76561198285616704,1.0
76561197989059776,76561198802359888,1.0
76561198028855328,76561198049331152,1.0
76561198138367040,76561198397346112,1.0
76561198066834080,76561198388443216,1.0
76561197999800512,76561198039424304,1.0
76561198022194576,76561198315294832,1.0
76561198047045808,76561198116685136,1.0
76561198071657216,76561198309386080,1.0
76561198123069488,76561198200203504,1.0
76561197999800512,76561198102522480,1.0
76561198082824176,76561199066354656,1.0
76561198050281888,76561198073881408,1.0
76561198137129648,76561198170868704,1.0
76561198050585264,76561198084623792,1.0
76561198124322656,76561198251908256,1.0
76561198166574752,76561198354942096,1.0
76561198120446752,76561198131135056,1.0
76561198081713520,76561198096354240,1.0
76561198106769120,76561198347702224,1.0
76561198135543200,76561198154004912,1.0
76561198067558048,76561198153090384,1.0
76561198301762544,76561198427072096,1.0
76561197976576384,76561198281516240,1.0
76561198133396496,76561198294325840,1.0
76561198135718176,76561198239166016,1.0
76561198120037344,76561198281884608,1.0
76561198142022688,76561198229468352,1.0
76561198170868704,76561198346512688,1.0
76561197999800512,76561198138576720,1.0
76561198083699328,76561198111938192,1.0
76561198001240496,76561198156464192,1.0
76561198138281472,76561198274372320,1.0
76561198075730160,76561198111120368,1.0
76561198053135600,76561198143671264,1.0
76561198004855984,76561198257791712,1.0
76561198156086032,76561198216467616,1.0
76561198099249696,76561198296546160,1.0
76561198064278176,76561198136626576,1.0
76561198094984544,76561198433726528,1.0
76561198044077008,76561198073866016,1.0
76561198026584896,76561198077291968,1.0
76561198067340624,76561198132095888,1.0
76561198354934896,76561198839491408,1.0
76561198066834080,76561198255005664,1.0
76561198130197712,76561198253979168,1.0
76561198124627152,76561198307951872,1.0
76561198120037344,76561198290906192,1.0
76561198262217104,76561198320990048,1.0
76561198136674816,76561198146706032,1.0
76561198050086064,76561198177263264,1.0
76561198146682496,76561198390372160,1.0
76561198141985936,76561198378193040,1.0
76561198119370688,76561198280553808,1.0
76561198197030144,76561198254354352,1.0
76561198089770880,76561198315020144,1.0
76561198160542688,76561198346512688,1.0
76561198201231616,76561198419185760,1.0
76561198117137728,76561198230819648,1.0
76561198057417392,76561198159851376,1.0
76561198137827696,76561198149966592,1.0
76561198083699328,76561198091402976,1.0
76561198065253696,76561198328944400,1.0
76561198064278176,76561198324023888,1.0
76561198066534432,76561198146706032,1.0
76561198082652768,76561198096079552,1.0
76561198043604992,76561198955551424,1.0
76561197968395664,76561198106179008,1.0
76561198255335104,76561198298304400,1.0
76561198258009792,76561198378193040,1.0
76561198047614016,76561198134983856,1.0
76561198157937648,76561198184620976,1.0
76561198110126224,76561198149886928,1.0
76561198071033808,76561198406797280,1.0
76561198005710080,76561198276221120,1.0
76561198054083536,76561198133396496,1.0
76561198071948544,76561198393371728,1.0
76561198134712352,76561199066354656,1.0
76561198207412512,76561198297988768,1.0
76561198048958512,76561198404780144,1.0
76561197965593264,76561198050868112,1.0
76561198277347152,76561198330001072,1.0
76561198014125568,76561198041112896,1.0
76561198042905312,76561199107402112,1.0
76561198075730160,76561198307848496,1.0
76561198128182448,76561198419185760,1.0
76561198303781728,76561198393371728,1.0
76561198130409536,76561199215293952,1.0
76561198035443424,76561198117472800,1.0
76561198041112896,76561198091572480,1.0
76561197970001056,76561198096627680,1.0
76561198094984544,76561198346202880,1.0
76561198266712192,76561198268417440,1.0
76561198051547072,76561198096627680,1.0
76561198066833456,76561198068975520,1.0
76561198101199152,76561198419617152,1.0
76561198053677120,76561198273767696,1.0
76561198085405952,76561198097766176,1.0
76561198064101520,76561198278005888,1.0
76561198147910576,76561198309141488,1.0
76561198166153440,76561198303781728,1.0
76561198039568976,76561198257791712,1.0
76561198066534432,76561198162224304,1.0
76561198154106832,76561198190034720,1.0
76561198101199152,76561198268417440,1.0
76561198048958512,76561198096244480,1.0
76561198142546576,76561198198479536,1.0
76561198110966192,76561198354942096,1.0
76561198068975520,76561198148786032,1.0
76561198108143200,76561198122924832,1.0
76561198154106832,76561198309386080,1.0
76561198009979328,76561198178463200,1.0
76561198138576720,76561198855090384,1.0
76561197999883872,76561198242138176,1.0
76561198277347152,76561198321987888,1.0
76561198116685136,76561198281313120,1.0
76561198115785440,76561198277929264,1.0
76561198079398816,76561198113720720,1.0
76561198057059312,76561198084016608,1.0
76561198152562992,76561198216382512,1.0
76561198095958016,76561198181034656,1.0
76561198065188016,76561198130197712,1.0
76561198054803936,76561198119459824,1.0
76561198047614016,76561198338144880,1.0
76561198048281648,76561198276771872,1.0
76561198062038272,76561198105504976,1.0
76561198084016608,76561198346202880,1.0
76561198050086064,76561198227232752,1.0
76561198047045808,76561198161512768,1.0
76561198065253696,76561198176587456,1.0
76561198403534736,76561199439054976,1.0
76561198066735248,76561198346512688,1.0
76561198038160528,76561198320470048,1.0
76561198133619136,76561198165194112,1.0
76561198197856432,76561198349613536,1.0
76561198086921824,76561198103126464,1.0
76561198079207168,76561198138688032,1.0
76561198278572512,76561198354414704,1.0
76561198173423488,76561198312615152,1.0
76561198274372320,76561198354183616,1.0
76561198220088592,76561198270212064,1.0
76561198116543216,76561198364737504,1.0
76561198161230160,76561198273701904,1.0
76561198160607120,76561198173906992,1.0
76561198076835776,76561198214747360,1.0
76561198081066464,76561198101787584,1.0
76561198119939616,76561198123374720,1.0
76561198284313152,76561198309866176,1.0
76561198054803936,76561198862592000,1.0
76561198056922912,76561198130019008,1.0
76561198023037280,76561198166650000,1.0
76561197970001056,76561198097766176,1.0
76561198280182304,76561199203331680,1.0
76561198346800368,76561198425844064,1.0
76561198139271488,76561198275194736,1.0
76561198044634640,76561198122143424,1.0
76561197965593264,76561198207641200,1.0
76561198075730160,76561198117390864,1.0
76561198254944336,76561198273297936,1.0
76561198245354624,76561198256121856,1.0
76561198036138800,76561198066735248,1.0
76561198160622544,76561199090065296,1.0
76561198117077136,76561198243434800,1.0
76561198272741584,76561198920359600,1.0
76561198125157248,76561198419185760,1.0
76561198072274032,76561198126390080,1.0
76561198397346112,76561198397888016,1.0
76561198071657216,76561198156464192,1.0
76561198067558048,76561198316333984,1.0
76561198092069472,76561198207772752,1.0
76561198064101520,76561198292437920,1.0
76561198149966592,76561198347702224,1.0
76561198113625888,76561198163183216,1.0
76561198221392160,76561198404815392,1.0
76561198272189312,76561198289623872,1.0
76561198156086032,76561198198565792,1.0
76561198101021728,76561198448983024,1.0
76561197996423856,76561198445964608,1.0
76561198204667264,76561198242138176,1.0
76561198132709408,76561198172040112,1.0
76561198107670832,76561198132156480,1.0
76561198220496544,76561198397346112,1.0
76561198095781200,76561198137215168,1.0
76561197996423856,76561198123893344,1.0
76561198168578560,76561199439054976,1.0
